组	旧事实	新事实	载体	原文
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:207	**定案**：新实例在本实例写成（FUA 返回）的根覆盖两块盘之前，不让任何 fsync 返回、不向管理员确认回退；做法是连推空发布，第一版几何至多 R = 3 次。前置 C314（回退可以复用被抛弃的根引用的单元） 的**条款**那一半 2026-09-13 已满足（用户取影子账，条款写进 D23（journal 的角色与格式） 已定项 14 与 I-7.4（近 K 代块未被复用）），暖机已生效；**检查**那一半仍欠（崩溃点重放 harness 的多次挂载录制流），C314（回退可以复用被抛弃的根引用的单元） 因此仍在未还表。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:209	⚠️ 前置的进展（2026-09-13，E150（回退复用被抛弃的根引用的单元））：两格在模型里可达，影子账与墓碑两种修法都零违例，用户同日取影子账、条款已写进 D23（journal 的角色与格式） 已定项 14 与 I-7.4（近 K 代块未被复用）⇒ 前置的条款那一半已满足，暖机生效，第一个事务 checkpoint_txg 1 → 3 的改动**已落**（2026-09-13）：[layout/01-first-txn.md](../layout/01-first-txn.md) 零的 w1–w6 与六 / 七、[01-first-txn.md](../milestone/01-first-txn.md) 步 1 / 步 6、E142（第一个事务的干跑） 第四次跑（262162 个状态零违例）；崩溃点重放 harness 那条检查仍欠；暖机在一块盘的模型里把「落到被抛弃的根上」要的故障数从 1 抬到 4（按根槽数说）。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:211	**代价**：改已定项 7 的 fsync 返回条件（新实例确认前多一个条件）；第一个事务的 checkpoint_txg 从 1 变 3，多两条空记录与两次根写——C314（回退可以复用被抛弃的根引用的单元） 还清之后落到 [layout/01-first-txn.md](../layout/01-first-txn.md) 与 E142（第一个事务的干跑），在那之前字节表暂按 1；D28（挂载期承诺量） 已定项 3 的切换预留加每次切换至多 R 次空发布，按 D28（挂载期承诺量） 已定项 4 现算的 c_max 取（E148（提交固定点按两棵记录树重算） 池规模 9 块 ⇒ 27 块）；空发布占根环槽位。另两臂：甲（不补）判据 2 一个故障就丢，乙′（重放跨实例边界）出局。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:224	> **建议**：先还 C314（回退可以复用被抛弃的根引用的单元），再取甲′。C314（回退可以复用被抛弃的根引用的单元） 那一格让三条臂在判据 1 上一起中，选哪条臂它都在，所以它不分辨臂，但要先修。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/16-发布语义.md:291	⚠️ **fsync 返回条件多一句（2026-09-13，随已定项 8 定）**：新实例在本实例写成的根覆盖两块盘之前，fsync 不返回、不向管理员确认回退——做法是连推空发布至多 R = 3 次；前置 C314（回退可以复用被抛弃的根引用的单元） 还清后生效。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/23-journal的角色与格式.md:1209	**显式例外：管理员回退（2026-09-05，随 C113（扫描重建时多版单元的现行版本判定无输入） 定案 P3）。** 回退 = 一次恢复：管理员带外从回退候选集里选一个旧根 R_old——候选集 = 根环里按实例表判仍然有效、且 txg ≥ F_生效（2026-09-13，D16（发布语义） 已定项 1）的根，(i, T) 可选 ⟺ 实例表无 i 的行，或有行 (i, Ti, Wi) 且 T ≤ Ti（被抛弃时间线的根一条都选不中）；不施加 R_old 之后的任何记录；取新实例代号；在 R_old 指着的那一版实例表上写回退行 (r_old, T_old, 0) 与中间实例的 (i, 0, 0)（r_old 诞生代号 ≤ T_old 的单元全部已发布、之后的一个都不算，不需要事务号上限；表的底版：2026-09-14 用户定案，C330（中间实例那一行的 T_pub 取所选根的 txg） 三轮三方）；第一个新根的 checkpoint_txg = max(根环里全部根记录的 txg, 环里全部自证通过的记录的 checkpoint_txg) + 1（2026-09-16 随 C1
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/23-journal的角色与格式.md:1245	⚠️ **回退例外里「那次发布之前都不生效」这一句要靠影子账才成立**：回退那次发布先写它自己的 COW 单元（D16（发布语义） 已定项 7 的顺序），而分配器从 R_old 的账重新载入、I-7.4（近 K 代块未被复用） 不护被抛弃的根，那些单元可以落在最新那个根引用的单元上；崩在记录之前，下一次恢复挂上那个根、读到被复用的单元（第二轮反推腿 Y-R，零故障）。回退确认之后同样可以复用，再让回退实例的根全读不出就挂上被抛弃的根。落 [checks-owed.md](../checks-owed.md) C314（回退可以复用被抛弃的根引用的单元）。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/decisions/28-挂载期承诺量.md:30	**第九项「被抛弃根独占量」是 2026-09-13 用户定案加的**（C318（影子账隔离的单元没进准入不等式）；C314（回退可以复用被抛弃的根引用的单元） 取影子账之后，只被被抛弃的根引用的单元在当前账里是空闲的、分配器却不许拿它们，直到被抛弃的根离开根环）：取值 = 只被被抛弃根引用的槽数 = 被抛弃根引用的槽 − 回退候选集里的根引用的槽（下界 0；2026-09-17 用户定案，与分配器实际隔离的集合同一个数，里程碑「第二个事务」步 4 / 步 5 代码三方第三轮 `research/prompts/m2-step45-code-r3-main-verification.md` 第六节 1），各条根引用的槽从它的分配记录树读、不加盘上字段；每次挂载与每次抬 F 时算出、只住内存、按设备算，被抛弃的根被轮转覆写时清零。由回退路径维护。E150（回退复用被抛弃的根引用的单元） 的几何下隔离量 2–3 个单元、到第 11 次发布归零；判别力自证（把隔离量置 0，只差那几块的池要从只读翻成可写）仍记在 C318（影子账隔离的单元没进准入不等式）。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/experiments.md:168	| E150（回退复用被抛弃的根引用的单元） | 已跑（2026-09-13 两次，确定性模型，16 单测 / 13 条变异全抓；第二次跑加准入第九项的判别力自证） | C314（回退可以复用被抛弃的根引用的单元） 的两格在计数模型里都可达（基线 3 / 5 个崩溃状态、19 / 26 个故障组合违例）；影子账与墓碑两种修法都零违例，影子账多隔离 2–3 个单元到第 11 次发布，墓碑每次回退多 2 道 FUA 且让回退在新根之前就有持久效果 | [150-回退复用被抛弃的根引用的单元.md](experiments/150-回退复用被抛弃的根引用的单元.md) |
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/experiments/150-回退复用被抛弃的根引用的单元.md:1	## E150 回退复用被抛弃的根引用的单元 —— 已跑（2026-09-13 两次，确定性模型，16 单测 / 13 条变异全抓）
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/experiments/150-回退复用被抛弃的根引用的单元.md:4	**问题**：C314（回退可以复用被抛弃的根引用的单元） 说的两格——回退发布崩在单元之后记录之前、回退确认之后复用再让回退实例的根全读不出——能不能在一个计数模型里可达；影子账（被抛弃的根离开根环之前它们引用的单元不许复用）与墓碑（回退前用墓碑 FUA 覆写被抛弃的根槽）两种修法各堵不堵得住、各付什么。它是 D16（发布语义） 已定项 8（暖机取甲′）写明的前置。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/experiments/150-回退复用被抛弃的根引用的单元.md:8	**结论（2026-09-13 跑完）**：C314（回退可以复用被抛弃的根引用的单元） 的两格在模型里都可达——基线在回退发布的 5 个崩溃状态里 3 个违例、在 26 个「回退实例的根全读不出」组合里 19 个违例；影子账（被抛弃的根离开根环之前它们引用的单元不许复用）与墓碑（回退前用墓碑 FUA 覆写被抛弃的根槽）两种修法在两格上都零违例。代价：影子账在环容量 12 的几何下多隔离 2–3 个单元、回退根之后第 11 次发布才降到 0（被抛弃的最新根住的槽那时才被轮转覆写）；墓碑每次回退多写「环里被抛弃的根数」道 FUA（这里 2 道），且墓碑持久之后崩、恢复已落在 R_old——D23（journal 的角色与格式） 已定项 14 逐字「回退与它的第一个新根同一次发布，之前没有持久效果」那句在墓碑臂下不再成立。**选哪种修法是代价取舍，交用户**（跑前写死的失败条款）。
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/experiments/150-回退复用被抛弃的根引用的单元.md:74	| 6 | 要回答的一问 | 两种修法都堵住两格；影子账付空间与时间（被抛弃的根离开环之前），墓碑付写与「之前没有持久效果」那句；D23（journal 的角色与格式） 已定项 14 与 I-7.4（近 K 代块未被复用） 要改哪句见 C314（回退可以复用被抛弃的根引用的单元） |
F7b	C314（回退可以复用被抛弃的根引用的单元） 记着「检查仍欠：崩溃点重放 harness（多次挂载的录制流）」——复用被抛弃的根引用的单元这条路径还没有实做	步 5（抬回退下界 F 之后复用第一个数据单元的落点）落地：`raise_rollback_floor`、`reclaim_released_up_to`；层 0 固定脚本到 E（54 段、2104413 个状态）	.claude/kb/invariants.md:53	| I-7.4 | 近 K 代块未被复用 | 回退候选集里每一个根（按实例表判仍然有效 ∧ txg ≥ F_生效，D23（journal 的角色与格式） 已定项 14）所引用的块，其物理范围均未被重新分配给其他对象、也未被清扫抹头。**「K 代」2026-09-13 起就指这个候选集**：平时回退下界 F 不动时是整个根环，盘紧时抬 F 缩到最近 4 个可退到的状态、且每块盘上最新的持久有效根都在内（D16（发布语义） 已定项 1）；原「K 是运行时策略、下限 ≥ 2」作废。[decisions.md](decisions.md) D22（单元原子性怎么合成）：**根环深度是块重用延迟的上界**（D22（单元原子性怎么合成）同时明令块复用的界不能是格式常量），不满足则环里的旧根是假的回退候选。「有效」按 C113（扫描重建时多版单元的现行版本判定无输入） 定案 P3 的回退候选集判：(i, T) 有效 ⟺ 实例表无 i 的行，或有行 (i, Ti, Wi) 且 T ≤ Ti——被抛弃时间线的根不在候选集里，这只管回退目标的选择；它们引用的块在离开根环之前同样不许重新分配、不许抹头（20
